VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments
vwP5oIuDxQ4,https://www.youtube.com/watch?v=vwP5oIuDxQ4,UCiHiOocniwyIqNEj8h_wrDg,Dinh Daily,Personal,Hành trình trở về KTX sau thời gian học online,7,34,191,2022-03-02T09:19:20Z,4M8S,7
pOsDvErkhkE,https://www.youtube.com/watch?v=pOsDvErkhkE,UCjf17vwFrDpBT7c4DxkzD6w,Atlantic Group,Personal,LỚP HỌC ONLINE DỰ BỊ TIẾNG HÀN ĐẠI HỌC DANKOOK - KHÔNG RANH GIỚI GIỮA HỌC TRỰC TUYẾN & TRỰC TIẾP,1,1300,56,2020-05-08T10:00:32Z,3M22S,0
78EOOT7nVUU,https://www.youtube.com/watch?v=78EOOT7nVUU,UCVx4v4IhUglaiFbooq97X8Q,EDUBAO,Personal,Du học Đức | Học và thi online mùa Covid | EDUBAO Việt Nam x Là Quyên Đây,5,176,171,2020-09-12T13:15:10Z,11M58S,0
0Uqlw6NB-Zk,https://www.youtube.com/watch?v=0Uqlw6NB-Zk,UC8_poIxhPuuiJI1ldsy6f3w,De 21,Personal,UNI DIARIES | Học online ở nhà👩‍💻| Paris vào mùa xuân🌱🌸,88,10300,1718,2021-04-11T13:00:01Z,11M39S,28
SpqiACfgcmg,https://www.youtube.com/watch?v=SpqiACfgcmg,UC_RtYcbSwUGzkTgcMf4cM0g,Mr Chí dạy Toán,Personal,MỘT PHẦN TRONG BUỔI HỌC ONLINE THÌ SẼ NHƯ THẾ NÀO?,3,518,90,2021-08-13T16:12:41Z,16M39S,1
SCuxYe2vyIc,https://www.youtube.com/watch?v=SCuxYe2vyIc,UC9BSuVULX9PxgGL7gHPUlxg,Fan PT Vlogs,Personal,NGÀY ĐẦU NĂM NHẬP HỌC SAU THỜI GIAN HỌC ONLINE|TRƯỜNG ĐẠI HỌC KINH TẾ TP HCM|THE UNIVERSITY ECONOMIC,89,3700,562,2022-02-19T12:00:11Z,6M8S,186
7dY1rKRrufM,https://www.youtube.com/watch?v=7dY1rKRrufM,UCKKly8jRzKOSovLZYQrgxZA,Hani TV ,Personal,MỘT NGÀY HỌC ONLINE 🤓 | QUAY TOÀN BẰNG FILTER INSTAGRAM | Hani TV,2023,160000,47561,2021-10-31T01:00:02Z,8M5S,63
JDQjMMu-Dzo,https://www.youtube.com/watch?v=JDQjMMu-Dzo,UCbguFwgoQA5-xEFbYT9sLqA,TƯ VẤN DU HỌC VNPC,Personal,Du học Úc: Hài lòng chương trình học online dù trước đó có nhiều lo ngại | Du học VNPC,4,3100,122,2021-01-28T01:22:01Z,9M23S,0
ECm9BvWheMg,https://www.youtube.com/watch?v=ECm9BvWheMg,UC0Cse8K5h4cVQyamdzeCTZg,GAME PVB,Personal,Học online phần writing viết thư  thi b1 đại học hà nội 26/10/2020,1,48,160,2020-10-27T04:05:09Z,2H1M5S,0
xjcP7sipgbs,https://www.youtube.com/watch?v=xjcP7sipgbs,UCO4YS8gqzhlNxpY5dAL1ohw,AdFlex Việt Nam,Personal,"Bỏ đại học để kiếm tiền online, bước ngoặt thành công hay sự nông nổi của tuổi trẻ?",15,1400,699,2020-02-29T03:15:00Z,3M41S,4
WaCS63fItwE,https://www.youtube.com/watch?v=WaCS63fItwE,UC0Cse8K5h4cVQyamdzeCTZg,GAME PVB,Personal,Học online phần writing viết thư thân mật  thi b1 đại học hà nội 27/10/2020,2,48,270,2020-10-27T16:05:41Z,1H55M58S,1
AGxT-Wl_wng,https://www.youtube.com/watch?v=AGxT-Wl_wng,UCkbRWdK8hATCE87Cf_A0erA,Lập trình Quá Nhanh,Personal,Cách học lập trình hiệu quả phần 5: Tự học online #shorts,36,2440,1408,2023-03-30T14:10:08Z,52S,0
MbBBEI0lKlw,https://www.youtube.com/watch?v=MbBBEI0lKlw,UCqjDb-BpVLnGuzodAqzu6mg,Mạnh Hải,Personal,Hướng dẫn Thanh toán học phí Online ( Trường Đại học Kiến Trúc Hà Nội),15,16,1892,2018-03-02T04:05:20Z,2M58S,0
GYgy0TDYcvw,https://www.youtube.com/watch?v=GYgy0TDYcvw,UCyigEy22Y-6LEAne_j4DY7Q,Du Học Baboo   ,Personal,Buổi đầu tiên học online 1-1 với giáo viên nước ngoài sẽ thế nào| Lớp học trực tuyến,3,289,123,2021-05-28T11:50:21Z,21M6S,1
7DNjsEv1eU4,https://www.youtube.com/watch?v=7DNjsEv1eU4,UCHYQAd5kQBzeH7WST2jWqbg,Auto Sài Gòn - Thế Giới Xe Ô Tô,Personal,5 lợi ích của việc học online,15,1330,48394,2023-03-14T04:10:27Z,2M3S,1
KT7Fq5_OpC4,https://www.youtube.com/watch?v=KT7Fq5_OpC4,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,💢 Học Online trên Zoom 👉 Cung cấp hàng hóa công tối ưu 💥 HOVY IUH Trường Đại học Công nghiệp TP.HCM,37,3640,586,2020-05-04T06:39:14Z,1H38M33S,0
gsNvUPIA1Bo,https://www.youtube.com/watch?v=gsNvUPIA1Bo,UCZm7ZjuQQuOAYdD1AFzOm_g,HÓA HỌC Online - ThS. Trần Ngọc Vũ - ĐHSP Hà Nội,Personal,Lý thuyết tóm tắt - Điện phân | Hóa học online - ThS. Trần Ngọc Vũ -ĐHSP Hà Nội #1kcreator #dienphan,3,2110,207,2024-05-10T12:17:23Z,10M49S,0
_rVtlr7qaFI,https://www.youtube.com/watch?v=_rVtlr7qaFI,UCnqj8r4lsPYBk6dfZEze6CA,SEOKYEONG UNIVERSITY CHANNEL,Organization,Phỏng vấn online trường Đại học Seokyeong,1,368,266,2021-03-19T04:43:31Z,5M26S,0
ZK43GhcYYr0,https://www.youtube.com/watch?v=ZK43GhcYYr0,UCBwFmsJPx0waDRYO5GmqOAg,nhonnhonnhon,Personal,"HỌC TRỰC TUYẾN HỌC ONLINE SGK GIẢI TÍCH 12 CHƯƠNG 1, 2",4,30,118,2021-09-05T18:25:34Z,13M17S,0
0jvJPYOIZS8,https://www.youtube.com/watch?v=0jvJPYOIZS8,UCRunN_VxnoHQQc2URkoIwWg,Vietnamstudent,Personal,Dễ dàng nộp hồ sơ du học Online cùng Kênh tuyển sinh du học trực tuyến - Vietnamstudent,70,976,937,2019-04-28T09:26:10Z,5M4S,0
pg6dxN_eoeE,https://www.youtube.com/watch?v=pg6dxN_eoeE,UCvMHvHTo7iwwWRTW0uHybLA,"TRƯỜNG ĐẠI HỌC KHOA HỌC, ĐẠI HỌC HUẾ",Personal,"HƯỚNG DẪN ĐĂNG KÝ NHẬP HỌC ONLINE NĂM HỌC 2020-2021, TRƯỜNG ĐẠI HỌC KHOA HỌC, ĐẠI HỌC HUẾ",0,620,385,2020-10-08T06:53:06Z,3M49S,1
e5V8TCluxEM,https://www.youtube.com/watch?v=e5V8TCluxEM,UCyG2P7tx6ZUZpub9X-L0XHg,Thành Công Mr,Personal,Bàn tính số học IMA Vĩnh Phúc,168149,20600,15100060,2018-05-31T21:50:39Z,24S,2378
4Y2te8g7b44,https://www.youtube.com/watch?v=4Y2te8g7b44,UCutkhO_UB3kTuPtJCiaQY-g,Ocean Edu,Personal,Điểm nổi bật trong chương trình học Online tại Ocean Edu,2,7750,1966,2021-06-18T07:39:30Z,2M14S,0
8Af4ZYqR48Q,https://www.youtube.com/watch?v=8Af4ZYqR48Q,UCM8r8noqb-A255KVNVNxXpw,Joshin - Industrial Training,Personal,KHÓA HỌC ONLINE: GIAO TIẾP HIỆU QUẢ VỚI DISC - Giảng viên: Nguyễn Thị Hoàn,1,23,60,2020-11-23T02:40:19Z,1M27S,0
WE_PeIxGdfw,https://www.youtube.com/watch?v=WE_PeIxGdfw,UCtL4Qaa-Aa-AHM614Zew9yQ,Văn Thế Web,Personal,Khuyến Mãi Cực Sốc Với Combo X3 Khóa Học Online Mừng Đại Lễ,30,241000,4767,2025-08-30T03:59:11Z,2M45S,20
-TQZuDPglr4,https://www.youtube.com/watch?v=-TQZuDPglr4,UC8awsYIRSOO79g_qwfzaODA,Trứng Múi,Personal,Vlog: Lần đầu nghỉ Tết 1 tháng| Học online trong đại dịch Corona| Online learning with us| Trứng múi,12,17,198,2020-02-11T11:00:42Z,5M11S,0
8QkZTFX586s,https://www.youtube.com/watch?v=8QkZTFX586s,UC6mS97jZ6Sp8gQMt1gz2L9A,Elephant Math - ThS. Phạm Hoài Trung,Personal,CHI TIẾT KHOÁ HỌC ONLINE TOÁN 10,0,487,41,2021-09-12T14:06:15Z,2M20S,0
eYLgR9MQue0,https://www.youtube.com/watch?v=eYLgR9MQue0,UCJTUt6eTU-jZQwntJv9-aiQ,CL Group,Personal,Dạy học Online - Dạy học mùa CoviD19 thứ 2 năm 2021 - Demo,2,406,154,2021-02-05T16:00:13Z,13M2S,0
fpsoCZ1_vkA,https://www.youtube.com/watch?v=fpsoCZ1_vkA,UC7NZChPb91pE3J335lRIN4w,Cau Than Trong,Personal,THỰC TRẠNG HỌC ONLINE CỦA SINH VIÊN KHOA ĐIỆN TRƯỜNG SPKT TPHCM | NHÓM 11 |T4. 1011| GTUXSP,6,15,115,2020-06-09T13:34:34Z,14M1S,1
6Ky1-cshjEs,https://www.youtube.com/watch?v=6Ky1-cshjEs,UC_tvk7r9wBowMM5jpXowD7Q,PH Global,Personal,Du học New Zealand Online cùng Trường Đại học AUT,5,190,31,2021-12-02T02:56:37Z,2M51S,0
romKlN9dVdA,https://www.youtube.com/watch?v=romKlN9dVdA,UCIW9cGgoRuGJnky3K3tbzNg,Báo Thanh Niên,Personal,Lời cảm ơn của nam sinh bị lạc trên núi Tam Đảo,31,6320000,5422,2026-04-21T07:30:06Z,9M21S,0
lTlFojpqSy4,https://www.youtube.com/watch?v=lTlFojpqSy4,UCvbUKhWxLZmHlclMZdgYtOg,Uniel !,Personal,Kinh tế Quốc dân VLOG| DailyVlog 3: Một ngày học online của sinh viên Kinh tế Quốc dân,2,6,127,2021-10-11T12:48:11Z,3M26S,0
LhR4lG-k_QY,https://www.youtube.com/watch?v=LhR4lG-k_QY,UCkOhRHdU8qANGwjq13RHw5g,Vinh AI Studio,Organization,HỌC ONLINE CỦA SV VIỆT NAM & SV QUỐC TẾ THỜI COVID-19,44,1150,250,2020-04-16T15:28:12Z,10M19S,47
jEHGJ-fxGQw,https://www.youtube.com/watch?v=jEHGJ-fxGQw,UC-y0VDhPKN1qiUSkQ_wmViQ,Lớp 20DT113 NGÀNHNNTQ LHU,Personal,Câu chuyện học online tại ngành  ngôn ngữ trung trường ĐẠI HỌC LẠC HỒNG| Thuý Nga|,2,35,101,2021-11-15T09:53:16Z,3M12S,0
3ANADrVbPRQ,https://www.youtube.com/watch?v=3ANADrVbPRQ,UChu3z_RY1zNxSzdhIY90ZVw,Jellyfish Việt Nam,Personal,Du học Nhật Bản hệ E-Track: Làm thế nào để tăng cơ hội trúng tuyển & nhận học bổng?,1,3350,130,2025-09-19T08:18:08Z,44S,0
l6lB6xSsM0k,https://www.youtube.com/watch?v=l6lB6xSsM0k,UC3TV7FHPaC0LVqH4X_E_NlQ,Lê Xuân Khánh,Personal,HƯỚNG DẪN NỘP TIỀN ONLINE - Trường Đại Học Văn Hoá Thành Phố Hồ Chí Minh,1,1,174,2019-04-17T04:06:57Z,5M11S,0
iNxPj3iY91A,https://www.youtube.com/watch?v=iNxPj3iY91A,UCctHLJYaBnhEpIZ_ymVGzwg,Bùi Quốc Khánh,Personal,Học online bằng Lark||Buổi 1|Lớp 12a7|GT12 C3: Bài 1: Số Phức,16,60,362,2020-03-28T10:17:47Z,48M50S,3
NSlwEBtF2x4,https://www.youtube.com/watch?v=NSlwEBtF2x4,UClxqQqBu-D1C3Ao6emeUbAQ,Hanoi Go Club,Personal,Giảm 50% Học Phí Các Khóa Học Online Cho Người Mới Và Các Kỳ Thủ 20k-1k,7,7000,214,2021-10-07T13:26:43Z,11M30S,5
J19SX5tuPHE,https://www.youtube.com/watch?v=J19SX5tuPHE,UCYGu-WZuxDjwGHcLBiiSifw,Miss Tram Natural Beauty Center,Personal,GIỚI THIỆU VỀ KHÓA HỌC ONLINE THẨM MỸ HỌC VIỆN MISS TRÂM,7,879,6284,2020-05-03T09:34:26Z,3M30S,0
XCMEvda-_Yk,https://www.youtube.com/watch?v=XCMEvda-_Yk,UCYAR_NjORPXWI7NY-9n3I-w,Tommy Do,Personal,🇨🇦 Học online có ảnh hưởng việc xin PGWP không? | Vlog #045 | Cuộc sống Canada 🇨🇦,8,7970,246,2020-05-24T20:33:25Z,10M38S,1
zKPjAr9kVG8,https://www.youtube.com/watch?v=zKPjAr9kVG8,UCDjYC2GtGLYmHuHUE496nrg,Chương trình Học viện Công nghệ BKACAD,Personal,(BKACAD) Học Online mùa Dịch bệnh tại BKACAD,5,1260,306,2021-05-26T02:49:58Z,1M1S,0
Pq1FyUxa7Es,https://www.youtube.com/watch?v=Pq1FyUxa7Es,UC6ZlsZAi3FdDgOv2YZ9J6qQ,Be Spring,Personal,"Sinh viên Báo học online có ""xỉu ngang""? - Câu chuyện ""được"" và ""mất"" của mình  | Be Spring",25,990,339,2022-01-18T14:13:05Z,7M53S,12
yDamvrsHgYg,https://www.youtube.com/watch?v=yDamvrsHgYg,UCpPMxfT-z2D9VOsiwQtT1Aw,AZABOOK HỌC MỌI LÚC,Personal,[TRAILER] KHÓA HỌC ONLINE: KỸ NĂNG PHÁT ÂM TIẾNG VIỆT CHUẨN,1,90,2078,2018-08-15T07:11:53Z,1M27S,0
xv8_7Mnhab4,https://www.youtube.com/watch?v=xv8_7Mnhab4,UCa3oivYBedKbGd6MWbx2DzQ,LIOLEO KIDS,Personal,CÔNG CHÚA HỌC ONLINE GIÀU vs NGHÈO - Khi công chúa trở thành GAME THỦ???,13982,1380000,3779578,2021-11-19T08:51:26Z,14M57S,0
GPQESrKZr1s,https://www.youtube.com/watch?v=GPQESrKZr1s,UC2EMGUhii_hFcYmp-GF9cYw,HOCMAI THCS,Personal,Lớp 7| Toán |Đơn thức | Học online cùng HOCMAI | HOCMAI,54,190000,4243,2020-03-28T03:48:31Z,34M52S,11
j6DbGSN8ikI,https://www.youtube.com/watch?v=j6DbGSN8ikI,UCw4_IJmjJS8p_kwuPPLMIZA,Thầy Nguyễn Công Chính,Personal,"Học online mùa dịch covid thì như thế nào ^^ | Thầy Chính "" best cà khịa "" =))",24993,217000,863988,2020-04-09T11:34:39Z,36S,198
CzSX0MCapyg,https://www.youtube.com/watch?v=CzSX0MCapyg,UCI16SAPvu6Yw-Z9m-r30edg,MV Channel,Organization,[ Lớp Học Quái Vật ] BUỔI HỌC ONLINE CỦA LỚP HỌC QUÁI VẬT | Minecraft Animation,72611,3110000,2605056,2021-10-31T11:00:12Z,13M25S,2536
ZGd7bKu2efs,https://www.youtube.com/watch?v=ZGd7bKu2efs,UC19PvcQsXFSrCOn-Z3zNVoA,Presenter TK,Personal,Học Online Vật Lý 10 (06/02/2021) THCS - THPT Hùng Vương,1,107,124,2021-02-07T06:44:14Z,35M27S,0
VQEt3xXtkQ8,https://www.youtube.com/watch?v=VQEt3xXtkQ8,UCKskU0bGo3xsB1q_6gjqEVQ,MC Mỹ Vân Official,Organization,Con nhút nhát khi học đại học: Làm sao để tự tin hơn? MC MỸ VÂN,9,10900,567,2026-04-21T04:00:27Z,2M9S,1
LmOlu6pdrhk,https://www.youtube.com/watch?v=LmOlu6pdrhk,UCF0BUbNWkSAiSOkdFkO4GMA,Live4fun,Personal,"Hé lộ ""Bí Kíp"" Ôn thi mùa Dịch Cúm - Dạy Học Online bài ""Tích Phân Hàm Ẩn""",29,933,1373,2020-03-18T02:40:19Z,23M9S,12
vJrRRcnLpxY,https://www.youtube.com/watch?v=vJrRRcnLpxY,UCdYJp75q5ex5EUPQl4CcyKw,Trường Cao đẳng Y Dược Pasteur Hà Nội,Personal,LỚP HỌC ONLINE 29/11: Toán Học - CHUYÊN ĐỀ 6: Sự Tương Giao Của 2 Đồ Thị,5,14600,69,2017-12-01T08:09:15Z,36M11S,0
6wmy3wFKX3c,https://www.youtube.com/watch?v=6wmy3wFKX3c,UChu3z_RY1zNxSzdhIY90ZVw,Jellyfish Việt Nam,Personal,Khám phá chương trình E-track từ các trường TOP Nhật Bản và phát triển sự nghiệp toàn cầu 🌍,1,3350,215,2025-10-13T09:07:45Z,41S,1
bNdRvwiiE8c,https://www.youtube.com/watch?v=bNdRvwiiE8c,UCSvkQfiZLVX9YruUYWI33nQ,Đại học Từ Xa - Trường Đại học Lao động - Xã hội,Personal,Ngành Công tác Xã hội - Hệ đào tạo từ xa. Học Online 100% tại Trường Đại học Lao động - Xã Hội,2,15,86727,2025-06-27T02:52:28Z,38S,0
Q2OcD3iEO2k,https://www.youtube.com/watch?v=Q2OcD3iEO2k,UCuZFuykrlN9GUhobrTvP0Bg,Tuổi Trẻ Cười,Personal,Bài rap về học online mùa Covid-19 được thể hiện với định dạng Animation 2D cực chất,202,5610,8842,2020-05-14T08:13:15Z,2M35S,15
-gwM16p__j0,https://www.youtube.com/watch?v=-gwM16p__j0,UCx3lZyseg7WwsLwIY7vjj5A,Thanh Bình Đậu,Personal,Cách nạp tiền Online vào tài khoản đăng ký học Đại học Vinh,4,8,756,2016-05-27T12:23:05Z,2M51S,0
CDKVX1sxFAk,https://www.youtube.com/watch?v=CDKVX1sxFAk,UChcgV1HRbnoOs9WeonA11kA,Luyện Thi Hồ Thành,Personal,Khóa Học Tương Tác Online Môn Toán | Buổi 2: Ôn Nguyên Hàm Tích Phân,6,721,435,2020-03-20T13:57:09Z,2H40M32S,0
Pnd4OPOLaAs,https://www.youtube.com/watch?v=Pnd4OPOLaAs,UCALE8znaOTb7yxIASsWV2cQ,Cô Yến TH,Personal,"Hướng dẫn Phụ huynh, học sinh vào học K12 online",160,48,22945,2025-01-01T22:28:09Z,1M10S,5
vfBuewo6g1c,https://www.youtube.com/watch?v=vfBuewo6g1c,UCGVZnq7mwi8dc8oKnVr7M3Q,EduPath,Personal,PHÒNG TƯ VẤN TRỰC TUYẾN EDUPATH: Tư vấn Online Du học - Du lịch - Định cư,3,572,418,2021-07-23T09:44:22Z,57S,0
o4eXkPA2-FU,https://www.youtube.com/watch?v=o4eXkPA2-FU,UCde7lS35uh4xZP38jlhNmTw,Thủ Thuật Tin Học,Personal,Hướng dẫn Đăng ký Dự thi Tốt nghiệp THPT 2026 trực tuyến chi tiết nhất| Thủ thuật tin học,47,20600,9763,2026-04-17T13:12:01Z,14M49S,26
1KIQgQ-es3s,https://www.youtube.com/watch?v=1KIQgQ-es3s,UCSq8gnZdnq7HrPY8a-WPsxw,Hội Sinh viên - UAH,Personal,RADIO BỒ CÂU MÙA 1 | TEASER PODCAST | Tập 1: “Học online - được và mất”,33,172,388,2021-12-30T13:00:13Z,1M48S,12
Qfo_OKoT4lE,https://www.youtube.com/watch?v=Qfo_OKoT4lE,UCMfiIOjAzHZ9vyoqNdcPvNA,Nodemy,Personal,"Học lập trình khó ra sao? Giải pháp học online hiệu quả, tóm tắt ReactJS P1",20,25100,787,2023-02-05T01:00:07Z,2H13M28S,1
W9dRGMhJlmU,https://www.youtube.com/watch?v=W9dRGMhJlmU,UCabyG-Y63BLyqqt4v7dC2sg,Dokomo Channel,Organization,Luyện Thi EJU - Giới Thiệu Khoá Học Online Luyện Thi EJU Toàn Diện,14,371,765,2018-10-10T08:35:53Z,13M4S,1
p00YoSW415c,https://www.youtube.com/watch?v=p00YoSW415c,UCpJqHRTH9sRw3Nv3rUx_rnQ,Anh Lưu TV,Personal,MỘT BUỔI HỌC ONLINE CỦA Anh Lưu TV| ALTV,41,1940,2414,2021-12-03T12:00:25Z,13M52S,5
kk8jNhQGqpg,https://www.youtube.com/watch?v=kk8jNhQGqpg,UCjOWYIgepXNYEZm4BVchM3w,AJT Education ,Personal,AJT_TRẠI HÈ ONLINE 2023 I ĐẠI HỌC CÔNG NGHIỆP TÂY BẮC I 西北工业大学,3,57,169,2023-06-11T01:18:48Z,52S,1
Mcyd5A_0daY,https://www.youtube.com/watch?v=Mcyd5A_0daY,UCsXPaNEtIoyRdMVhdLk-B_Q,Edumall Channel,Organization,Khóa học online Kế toán thuế thực tế từ A - Z - GV Bùi Đình Sa,1,3860,81,2020-06-01T06:46:11Z,4M12S,0
sS10pkbfk4Y,https://www.youtube.com/watch?v=sS10pkbfk4Y,UCcWOGMFX8CwTPIG1OLu7rIA,DeThiThu.Net,Personal,"[Hướng dẫn] Đăng ký xét tuyển Đại Học, CĐ trực tuyến (Online) 2016 qua Website A-Z",82,13600,16564,2016-07-29T13:57:12Z,16M14S,325
R3rCmig7rBw,https://www.youtube.com/watch?v=R3rCmig7rBw,UCvwPcRALNdb1_e9MxHmOSKw,DU HỌC ĐỨC BLA,Personal,Khoá Học Online tiếng Đức chuyên ngành Điều dưỡng,7,1530,800,2021-06-26T02:16:30Z,3M4S,0
7Xp7OuMTFOo,https://www.youtube.com/watch?v=7Xp7OuMTFOo,UC8LjT2PsdR7rjBH3Zzp688w,Quyết GD,Personal,Học online nhưng lớp tôi bị phá (reup video cũ),14505,88300,1945466,2022-09-19T15:20:32Z,2M42S,502
8RfnDfsVrVQ,https://www.youtube.com/watch?v=8RfnDfsVrVQ,UCiQJbAdBiBg4k_EfOCs1QtQ,Na Béo,Personal,Study Vlog/ Một Ngày Học Online Của Na,40,12000,868,2021-09-15T12:00:02Z,22M43S,10
wy4u6jKodZM,https://www.youtube.com/watch?v=wy4u6jKodZM,UCyigEy22Y-6LEAne_j4DY7Q,Du Học Baboo   ,Personal,Học Sinh Mất Gốc Buổi Đầu Học Online 1-1 Với Giáo Viên Nước Ngoài| Anh Ngữ Baboo,5,289,285,2021-06-07T04:07:45Z,20M19S,3
b2TkAIr_K_w,https://www.youtube.com/watch?v=b2TkAIr_K_w,UCltYkje74q4Wl0V7ebhwaTg,American Study,Personal,Lớp học Online English in Motion,1,1230,89,2020-04-23T15:04:47Z,34M51S,0
XqCZu_T89Gc,https://www.youtube.com/watch?v=XqCZu_T89Gc,UCRunN_VxnoHQQc2URkoIwWg,Vietnamstudent,Personal,Lễ ra mắt nền tảng nộp hồ sơ du học online | Kênh tuyển sinh du học trực tuyến - Vietnamstudent,83,976,715,2019-05-09T08:18:04Z,3M46S,0
mmo7CDZ3Zfw,https://www.youtube.com/watch?v=mmo7CDZ3Zfw,UC_Y0PjbeodTFYf0u6M8MT-Q,troonline ho,Personal,lợi ích của việc học online 11111111,72,22,13361,2019-08-08T08:24:20Z,23S,2
aOPjoVsDbLo,https://www.youtube.com/watch?v=aOPjoVsDbLo,UCCUwQdxdg11Das0XSkilCWg,Tổ bộ môn kỹ năng,Personal,HƯỚNG DẪN HỌC ONLINE TRÊN HỆ THỐNG ELEARNING KỸ NĂNG,154,479,16055,2021-10-25T04:55:39Z,3M49S,1
-9h_YvEQZ3Y,https://www.youtube.com/watch?v=-9h_YvEQZ3Y,UCZv-924OFOCEX6A8hcvdisQ,The Hanoi Chamomile,Personal,Bắt đầu kì học online mùa thu. Du học Nhật từ nhà | Study Vlog | KIRA,1124,681000,23919,2020-10-10T13:30:12Z,9M37S,57
tk8p6XQP3Tk,https://www.youtube.com/watch?v=tk8p6XQP3Tk,UCSvkQfiZLVX9YruUYWI33nQ,Đại học Từ Xa - Trường Đại học Lao động - Xã hội,Personal,Ngành Ngôn Ngữ Anh - Đại học từ xa - Học Online 10%,1247,15,157180,2025-06-26T04:55:41Z,40S,1
qKMaTSUwTyI,https://www.youtube.com/watch?v=qKMaTSUwTyI,UCwWV-hzrc7wae-gZyITY5uA,Linh Ei,Personal,"Những điều bạn cần biết trước khi chọn khóa học online 📚 | review Coursera, Udemy, LinkedIn Learning",2411,33600,57832,2021-11-24T12:00:20Z,17M10S,152
En3a4EH76YI,https://www.youtube.com/watch?v=En3a4EH76YI,UCG9WA-TT5YVbLQPyS5T458w,Trung tâm đào tạo từ xa Đại học Thái Nguyên TNU,Personal,Có Chuyên Môn Là Chưa Đủ !! #daihocthainguyen  #news #hoctuxa,12,367,907,2026-04-22T08:14:34Z,46S,0
dbP8WgJTUY8,https://www.youtube.com/watch?v=dbP8WgJTUY8,UCjRkMJide7q5kXPrJ-_9C5w,MonHieu Tivi,Personal,Học online: Bài 1: Nhân đơn thức với đã thức - Cô Hiền - THCS Thái Hòa,5,377,1309,2021-09-19T14:01:12Z,14M37S,0
5AP0uOHo738,https://www.youtube.com/watch?v=5AP0uOHo738,UChu3z_RY1zNxSzdhIY90ZVw,Jellyfish Việt Nam,Personal,Webinar: Nâng cao lợi thế cạnh tranh học bổng từ TOP Global Universities Nhật Bản,0,3350,94,2025-09-15T02:39:25Z,10S,0
GXwt3JqGl54,https://www.youtube.com/watch?v=GXwt3JqGl54,UCeFDcFr1T3loce6kRFx0DsA,Luan Dang,Personal,hướng dẫn học online môn Toán - thầy Luân,1,74,111,2021-07-05T23:49:52Z,5M46S,0
gyHomWmqF14,https://www.youtube.com/watch?v=gyHomWmqF14,UC3pXzUopnKoGq2Ch1L8rb4w,THẦY GIÁO VIỆT,Personal,Thầy giáo Việt dạy học online lớp 4,1,51,113,2021-11-30T23:24:53Z,5M16S,0
RvixBcR9XYs,https://www.youtube.com/watch?v=RvixBcR9XYs,UC4cvVv5hgV2D1mSRl1m8j6A,Kế Toán Tín Việt,Personal,Buổi học online Pháp luật Thuế | Tín Việt vtac | Kế Toán Tín Việt | Quyết toán thuế thực chiến,2,1880,120,2021-05-26T15:45:30Z,1H32M20S,0
4F1pbbe5V8Q,https://www.youtube.com/watch?v=4F1pbbe5V8Q,UC47WI-kZXFf0H_f7pvaNCEQ,Báo Tuổi Trẻ,Personal,"VI VU TVU | Tập 13 - trải nghiệm Trung tâm Học liệu và Hỗ trợ Học thuật, Đại học Trà Vinh",6,3160000,3454,2026-04-21T12:00:07Z,1M18S,0
Eb004LWWNTM,https://www.youtube.com/watch?v=Eb004LWWNTM,UCZm7ZjuQQuOAYdD1AFzOm_g,HÓA HỌC Online - ThS. Trần Ngọc Vũ - ĐHSP Hà Nội,Personal,Bài tập 1 - Phương pháp tăng giảm khối lượng | Hóa học online - ThS. Trần Ngọc Vũ - ĐHSP Hà Nội,11,2110,733,2023-10-08T04:00:00Z,6M15S,9
atvPVHWvJGg,https://www.youtube.com/watch?v=atvPVHWvJGg,UCb8_vBuFA1c6SQxMzNrvd6Q,Chỉ Tay và Cuộc Sống ,Personal,"HỌC ONLINE- TRỢ GIÚP NHỮNG BÀI TOÁN CƠ BẢN # 25, HELP WITH BASIC PROBLEMS # 25",16,8220,5694,2021-05-23T15:02:11Z,6M59S,10
KEFgioJmU9g,https://www.youtube.com/watch?v=KEFgioJmU9g,UCy2id6tPILXYcVbITWQb6Mw,Nguyễn Thanh Liêm,Personal,Học Online Miễn Phí Đại Cương Về Dòng Điện Xoay Chiều Cùng Thầy Liêm Vật Lý,3,3460,374,2020-12-28T12:08:53Z,7M44S,7
Ce4PNoklBc8,https://www.youtube.com/watch?v=Ce4PNoklBc8,UCWOK4UHiYPb22i8Ub_UbKxA,SOAN GIANG OFFICIAL,Organization,Cách tham gia học online trên Microsoft teams,63,2720,8560,2023-06-22T04:57:37Z,58S,5
Rz-jafzUmfA,https://www.youtube.com/watch?v=Rz-jafzUmfA,UCFCxKRW-yrg6n3sTXs_nU4g,THẦY RIN - GIÁO VIÊN TOÁN,Personal,THẦY RIN - GIÁO VIÊN TOÁN  học toán online #toanlop11 #hoctoanonline #toán #toanlop10 #toanlop12,10,292000,234,2023-05-20T03:37:41Z,47S,9
